,age,job,normalized_age
15540,60,admin.,0.6122448979591837
15541,51,retired,0.5204081632653061
15542,39,blue-collar,0.3979591836734694
15543,44,services,0.4489795918367347
15544,41,housemaid,0.41836734693877553
15545,24,blue-collar,0.24489795918367346
15546,28,admin.,0.2857142857142857
15547,26,blue-collar,0.2653061224489796
15548,31,services,0.3163265306122449
15549,29,admin.,0.29591836734693877
15550,56,admin.,0.5714285714285714
15551,29,services,0.29591836734693877
15552,32,entrepreneur,0.32653061224489793
15553,26,services,0.2653061224489796
15554,31,technician,0.3163265306122449
15555,36,services,0.3673469387755102
15556,28,technician,0.2857142857142857
15557,24,technician,0.24489795918367346
15558,43,blue-collar,0.4387755102040816
15559,36,housemaid,0.3673469387755102
15560,26,services,0.2653061224489796
15561,24,blue-collar,0.24489795918367346
15562,25,services,0.25510204081632654
15563,28,admin.,0.2857142857142857
15564,26,services,0.2653061224489796
15565,28,admin.,0.2857142857142857
15566,35,blue-collar,0.35714285714285715
15567,53,blue-collar,0.5408163265306123
15568,21,blue-collar,0.21428571428571427
15569,29,entrepreneur,0.29591836734693877
15570,33,admin.,0.336734693877551
15571,41,self-employed,0.41836734693877553
15572,39,blue-collar,0.3979591836734694
15573,31,blue-collar,0.3163265306122449
15574,53,technician,0.5408163265306123
15575,38,entrepreneur,0.3877551020408163
15576,29,admin.,0.29591836734693877
15577,29,admin.,0.29591836734693877
15578,21,admin.,0.21428571428571427
15579,29,admin.,0.29591836734693877
15580,39,blue-collar,0.3979591836734694
15581,34,blue-collar,0.3469387755102041
15582,37,technician,0.37755102040816324
15583,25,technician,0.25510204081632654
15584,33,technician,0.336734693877551
15585,22,student,0.22448979591836735
15586,30,admin.,0.30612244897959184
15587,31,blue-collar,0.3163265306122449
15588,31,blue-collar,0.3163265306122449
15589,57,admin.,0.5816326530612245
15590,51,blue-collar,0.5204081632653061
15591,44,blue-collar,0.4489795918367347
15592,26,blue-collar,0.2653061224489796
15593,37,blue-collar,0.37755102040816324
15594,44,admin.,0.4489795918367347
15595,29,self-employed,0.29591836734693877
15596,37,technician,0.37755102040816324
15597,30,management,0.30612244897959184
15598,39,technician,0.3979591836734694
15599,30,blue-collar,0.30612244897959184
15600,27,blue-collar,0.2755102040816326
15601,33,admin.,0.336734693877551
15602,26,blue-collar,0.2653061224489796
15603,28,blue-collar,0.2857142857142857
15604,38,technician,0.3877551020408163
15605,26,admin.,0.2653061224489796
15606,30,technician,0.30612244897959184
15607,54,blue-collar,0.5510204081632653
15608,34,blue-collar,0.3469387755102041
15609,24,blue-collar,0.24489795918367346
15610,25,services,0.25510204081632654
15611,39,blue-collar,0.3979591836734694
15612,24,services,0.24489795918367346
15613,43,admin.,0.4387755102040816
15614,26,services,0.2653061224489796
15615,36,services,0.3673469387755102
15616,33,blue-collar,0.336734693877551
15617,52,housemaid,0.5306122448979592
15618,39,admin.,0.3979591836734694
15619,59,retired,0.6020408163265306
15620,27,student,0.2755102040816326
15621,55,entrepreneur,0.5612244897959183
15622,25,blue-collar,0.25510204081632654
15623,48,services,0.4897959183673469
15624,54,blue-collar,0.5510204081632653
15625,22,blue-collar,0.22448979591836735
15626,60,retired,0.6122448979591837
15627,35,blue-collar,0.35714285714285715
15628,26,admin.,0.2653061224489796
15629,31,services,0.3163265306122449
15630,43,blue-collar,0.4387755102040816
15631,30,technician,0.30612244897959184
15632,33,blue-collar,0.336734693877551
15633,27,technician,0.2755102040816326
15634,20,student,0.20408163265306123
15635,41,blue-collar,0.41836734693877553
15636,50,blue-collar,0.5102040816326531
15637,28,blue-collar,0.2857142857142857
15638,30,management,0.30612244897959184
15639,33,blue-collar,0.336734693877551
15640,36,blue-collar,0.3673469387755102
15641,24,admin.,0.24489795918367346
15642,40,management,0.40816326530612246
15643,45,admin.,0.45918367346938777
15644,48,services,0.4897959183673469
15645,29,blue-collar,0.29591836734693877
15646,32,technician,0.32653061224489793
15647,36,self-employed,0.3673469387755102
15648,32,admin.,0.32653061224489793
15649,32,admin.,0.32653061224489793
15650,26,admin.,0.2653061224489796
15651,36,self-employed,0.3673469387755102
15652,29,blue-collar,0.29591836734693877
15653,28,technician,0.2857142857142857
15654,25,technician,0.25510204081632654
15655,51,blue-collar,0.5204081632653061
15656,50,entrepreneur,0.5102040816326531
15657,28,technician,0.2857142857142857
15658,35,blue-collar,0.35714285714285715
15659,48,services,0.4897959183673469
15660,30,technician,0.30612244897959184
15661,30,admin.,0.30612244897959184
15662,34,technician,0.3469387755102041
15663,27,admin.,0.2755102040816326
15664,27,self-employed,0.2755102040816326
15665,26,technician,0.2653061224489796
15666,29,blue-collar,0.29591836734693877
15667,38,blue-collar,0.3877551020408163
15668,36,admin.,0.3673469387755102
15669,30,management,0.30612244897959184
15670,46,blue-collar,0.46938775510204084
15671,35,technician,0.35714285714285715
15672,49,management,0.5
15673,30,technician,0.30612244897959184
15674,46,blue-collar,0.46938775510204084
15675,27,blue-collar,0.2755102040816326
15676,27,blue-collar,0.2755102040816326
15677,40,self-employed,0.40816326530612246
15678,59,blue-collar,0.6020408163265306
15679,46,management,0.46938775510204084
15680,49,management,0.5
15681,31,blue-collar,0.3163265306122449
15682,47,technician,0.47959183673469385
15683,26,admin.,0.2653061224489796
15684,36,blue-collar,0.3673469387755102
15685,29,blue-collar,0.29591836734693877
15686,35,admin.,0.35714285714285715
15687,25,admin.,0.25510204081632654
15688,30,management,0.30612244897959184
15689,37,blue-collar,0.37755102040816324
15690,36,services,0.3673469387755102
15691,29,blue-collar,0.29591836734693877
15692,41,blue-collar,0.41836734693877553
15693,46,blue-collar,0.46938775510204084
15694,28,admin.,0.2857142857142857
15695,27,technician,0.2755102040816326
15696,28,blue-collar,0.2857142857142857
15697,54,blue-collar,0.5510204081632653
15698,34,admin.,0.3469387755102041
15699,34,admin.,0.3469387755102041
15700,55,blue-collar,0.5612244897959183
15701,40,management,0.40816326530612246
15702,53,entrepreneur,0.5408163265306123
15703,28,blue-collar,0.2857142857142857
15704,35,entrepreneur,0.35714285714285715
15705,53,entrepreneur,0.5408163265306123
15706,57,admin.,0.5816326530612245
15707,54,blue-collar,0.5510204081632653
15708,41,admin.,0.41836734693877553
15709,36,blue-collar,0.3673469387755102
15710,32,admin.,0.32653061224489793
15711,35,self-employed,0.35714285714285715
15712,42,blue-collar,0.42857142857142855
15713,46,blue-collar,0.46938775510204084
15714,43,admin.,0.4387755102040816
15715,50,blue-collar,0.5102040816326531
15716,36,blue-collar,0.3673469387755102
15717,28,admin.,0.2857142857142857
15718,38,management,0.3877551020408163
15719,38,blue-collar,0.3877551020408163
15720,29,services,0.29591836734693877
15721,39,blue-collar,0.3979591836734694
15722,34,blue-collar,0.3469387755102041
15723,24,admin.,0.24489795918367346
15724,43,admin.,0.4387755102040816
15725,36,technician,0.3673469387755102
15726,41,blue-collar,0.41836734693877553
15727,35,services,0.35714285714285715
15728,33,admin.,0.336734693877551
15729,60,admin.,0.6122448979591837
15730,48,entrepreneur,0.4897959183673469
15731,46,services,0.46938775510204084
15732,27,blue-collar,0.2755102040816326
15733,31,blue-collar,0.3163265306122449
15734,29,blue-collar,0.29591836734693877
15735,39,services,0.3979591836734694
15736,37,technician,0.37755102040816324
15737,55,admin.,0.5612244897959183
15738,32,admin.,0.32653061224489793
15739,32,admin.,0.32653061224489793
15740,46,services,0.46938775510204084
15741,32,services,0.32653061224489793
15742,29,services,0.29591836734693877
15743,44,admin.,0.4489795918367347
15744,39,technician,0.3979591836734694
15745,46,management,0.46938775510204084
15746,44,housemaid,0.4489795918367347
15747,27,blue-collar,0.2755102040816326
15748,32,admin.,0.32653061224489793
15749,45,admin.,0.45918367346938777
15750,34,blue-collar,0.3469387755102041
15751,26,blue-collar,0.2653061224489796
15752,29,technician,0.29591836734693877
15753,34,blue-collar,0.3469387755102041
15754,40,blue-collar,0.40816326530612246
15755,30,admin.,0.30612244897959184
15756,24,admin.,0.24489795918367346
15757,38,blue-collar,0.3877551020408163
15758,36,blue-collar,0.3673469387755102
15759,44,blue-collar,0.4489795918367347
15760,32,admin.,0.32653061224489793
15761,44,blue-collar,0.4489795918367347
15762,44,admin.,0.4489795918367347
15763,47,services,0.47959183673469385
15764,44,admin.,0.4489795918367347
15765,24,student,0.24489795918367346
15766,47,technician,0.47959183673469385
15767,39,admin.,0.3979591836734694
15768,39,technician,0.3979591836734694
15769,41,technician,0.41836734693877553
15770,41,technician,0.41836734693877553
15771,31,admin.,0.3163265306122449
15772,40,self-employed,0.40816326530612246
15773,24,blue-collar,0.24489795918367346
15774,41,technician,0.41836734693877553
15775,24,blue-collar,0.24489795918367346
15776,22,blue-collar,0.22448979591836735
15777,38,entrepreneur,0.3877551020408163
15778,27,blue-collar,0.2755102040816326
15779,37,admin.,0.37755102040816324
15780,56,technician,0.5714285714285714
15781,43,admin.,0.4387755102040816
15782,39,admin.,0.3979591836734694
15783,40,self-employed,0.40816326530612246
15784,43,admin.,0.4387755102040816
15785,40,self-employed,0.40816326530612246
15786,27,blue-collar,0.2755102040816326
15787,41,technician,0.41836734693877553
15788,43,admin.,0.4387755102040816
15789,55,admin.,0.5612244897959183
15790,43,blue-collar,0.4387755102040816
15791,28,technician,0.2857142857142857
15792,43,blue-collar,0.4387755102040816
15793,43,services,0.4387755102040816
15794,40,blue-collar,0.40816326530612246
15795,29,admin.,0.29591836734693877
15796,43,services,0.4387755102040816
15797,32,entrepreneur,0.32653061224489793
15798,19,student,0.19387755102040816
15799,40,admin.,0.40816326530612246
15800,39,self-employed,0.3979591836734694
15801,51,blue-collar,0.5204081632653061
15802,24,blue-collar,0.24489795918367346
15803,35,technician,0.35714285714285715
15804,48,services,0.4897959183673469
15805,37,blue-collar,0.37755102040816324
15806,31,services,0.3163265306122449
15807,47,housemaid,0.47959183673469385
15808,59,entrepreneur,0.6020408163265306
15809,47,housemaid,0.47959183673469385
15810,32,services,0.32653061224489793
15811,22,blue-collar,0.22448979591836735
15812,56,housemaid,0.5714285714285714
15813,48,services,0.4897959183673469
15814,31,blue-collar,0.3163265306122449
15815,38,entrepreneur,0.3877551020408163
15816,26,blue-collar,0.2653061224489796
15817,39,admin.,0.3979591836734694
15818,31,blue-collar,0.3163265306122449
15819,36,technician,0.3673469387755102
15820,52,blue-collar,0.5306122448979592
15821,35,blue-collar,0.35714285714285715
15822,32,services,0.32653061224489793
15823,33,admin.,0.336734693877551
15824,28,blue-collar,0.2857142857142857
15825,35,entrepreneur,0.35714285714285715
15826,39,blue-collar,0.3979591836734694
15827,44,admin.,0.4489795918367347
15828,30,admin.,0.30612244897959184
15829,49,admin.,0.5
15830,36,blue-collar,0.3673469387755102
15831,49,admin.,0.5
15832,39,blue-collar,0.3979591836734694
15833,27,blue-collar,0.2755102040816326
15834,35,blue-collar,0.35714285714285715
15835,37,management,0.37755102040816324
15836,24,blue-collar,0.24489795918367346
15837,24,blue-collar,0.24489795918367346
15838,51,blue-collar,0.5204081632653061
15839,27,admin.,0.2755102040816326
15840,33,blue-collar,0.336734693877551
15841,26,admin.,0.2653061224489796
15842,44,admin.,0.4489795918367347
15843,48,blue-collar,0.4897959183673469
15844,30,technician,0.30612244897959184
15845,23,services,0.23469387755102042
15846,25,services,0.25510204081632654
15847,37,admin.,0.37755102040816324
15848,25,technician,0.25510204081632654
15849,27,technician,0.2755102040816326
15850,39,blue-collar,0.3979591836734694
15851,44,admin.,0.4489795918367347
15852,41,technician,0.41836734693877553
15853,44,blue-collar,0.4489795918367347
15854,22,services,0.22448979591836735
15855,29,admin.,0.29591836734693877
15856,32,admin.,0.32653061224489793
15857,35,services,0.35714285714285715
15858,25,blue-collar,0.25510204081632654
15859,54,retired,0.5510204081632653
15860,42,housemaid,0.42857142857142855
15861,32,blue-collar,0.32653061224489793
15862,26,housemaid,0.2653061224489796
15863,28,blue-collar,0.2857142857142857
15864,56,blue-collar,0.5714285714285714
15865,22,blue-collar,0.22448979591836735
15866,57,blue-collar,0.5816326530612245
15867,31,services,0.3163265306122449
15868,56,blue-collar,0.5714285714285714
15869,30,blue-collar,0.30612244897959184
15870,30,services,0.30612244897959184
15871,58,management,0.5918367346938775
15872,30,services,0.30612244897959184
15873,29,admin.,0.29591836734693877
15874,31,admin.,0.3163265306122449
15875,39,technician,0.3979591836734694
15876,40,admin.,0.40816326530612246
15877,40,admin.,0.40816326530612246
15878,44,management,0.4489795918367347
15879,30,management,0.30612244897959184
15880,32,technician,0.32653061224489793
15881,42,blue-collar,0.42857142857142855
15882,32,technician,0.32653061224489793
15883,33,admin.,0.336734693877551
15884,26,admin.,0.2653061224489796
15885,46,blue-collar,0.46938775510204084
15886,41,entrepreneur,0.41836734693877553
15887,31,services,0.3163265306122449
15888,37,admin.,0.37755102040816324
15889,26,services,0.2653061224489796
15890,29,admin.,0.29591836734693877
15891,29,admin.,0.29591836734693877
15892,26,services,0.2653061224489796
15893,26,services,0.2653061224489796
15894,27,admin.,0.2755102040816326
15895,33,services,0.336734693877551
15896,29,technician,0.29591836734693877
15897,31,services,0.3163265306122449
15898,55,admin.,0.5612244897959183
15899,46,services,0.46938775510204084
15900,25,entrepreneur,0.25510204081632654
15901,30,admin.,0.30612244897959184
15902,50,entrepreneur,0.5102040816326531
15903,37,admin.,0.37755102040816324
15904,47,blue-collar,0.47959183673469385
15905,30,services,0.30612244897959184
15906,48,admin.,0.4897959183673469
15907,37,admin.,0.37755102040816324
15908,46,services,0.46938775510204084
15909,58,admin.,0.5918367346938775
15910,31,blue-collar,0.3163265306122449
15911,42,blue-collar,0.42857142857142855
15912,28,technician,0.2857142857142857
15913,30,management,0.30612244897959184
15914,39,technician,0.3979591836734694
15915,35,services,0.35714285714285715
15916,46,unemployed,0.46938775510204084
15917,57,admin.,0.5816326530612245
15918,43,admin.,0.4387755102040816
15919,43,admin.,0.4387755102040816
15920,22,blue-collar,0.22448979591836735
15921,48,services,0.4897959183673469
15922,22,student,0.22448979591836735
15923,46,management,0.46938775510204084
15924,43,blue-collar,0.4387755102040816
15925,30,blue-collar,0.30612244897959184
15926,35,admin.,0.35714285714285715
15927,32,admin.,0.32653061224489793
15928,44,blue-collar,0.4489795918367347
15929,33,blue-collar,0.336734693877551
15930,39,admin.,0.3979591836734694
15931,33,blue-collar,0.336734693877551
15932,35,blue-collar,0.35714285714285715
15933,29,admin.,0.29591836734693877
15934,57,blue-collar,0.5816326530612245
15935,41,admin.,0.41836734693877553
15936,30,blue-collar,0.30612244897959184
15937,49,admin.,0.5
15938,37,technician,0.37755102040816324
15939,30,blue-collar,0.30612244897959184
15940,49,management,0.5
15941,32,blue-collar,0.32653061224489793
15942,25,admin.,0.25510204081632654
15943,43,blue-collar,0.4387755102040816
15944,38,housemaid,0.3877551020408163
15945,36,blue-collar,0.3673469387755102
15946,26,admin.,0.2653061224489796
15947,29,blue-collar,0.29591836734693877
15948,33,admin.,0.336734693877551
15949,27,blue-collar,0.2755102040816326
15950,55,technician,0.5612244897959183
15951,39,management,0.3979591836734694
15952,35,entrepreneur,0.35714285714285715
15953,27,admin.,0.2755102040816326
15954,46,housemaid,0.46938775510204084
15955,36,services,0.3673469387755102
15956,37,blue-collar,0.37755102040816324
15957,28,technician,0.2857142857142857
15958,27,admin.,0.2755102040816326
15959,23,admin.,0.23469387755102042
15960,36,admin.,0.3673469387755102
15961,32,services,0.32653061224489793
15962,25,housemaid,0.25510204081632654
15963,32,admin.,0.32653061224489793
15964,32,blue-collar,0.32653061224489793
15965,30,admin.,0.30612244897959184
15966,27,technician,0.2755102040816326
15967,32,blue-collar,0.32653061224489793
15968,55,technician,0.5612244897959183
15969,24,admin.,0.24489795918367346
15970,43,admin.,0.4387755102040816
15971,36,blue-collar,0.3673469387755102
15972,30,management,0.30612244897959184
15973,33,admin.,0.336734693877551
15974,25,admin.,0.25510204081632654
15975,33,blue-collar,0.336734693877551
15976,29,blue-collar,0.29591836734693877
15977,29,retired,0.29591836734693877
15978,25,services,0.25510204081632654
15979,48,blue-collar,0.4897959183673469
15980,36,blue-collar,0.3673469387755102
15981,45,blue-collar,0.45918367346938777
15982,49,admin.,0.5
15983,24,admin.,0.24489795918367346
15984,45,services,0.45918367346938777
15985,51,technician,0.5204081632653061
15986,31,blue-collar,0.3163265306122449
15987,41,admin.,0.41836734693877553
15988,58,retired,0.5918367346938775
15989,37,management,0.37755102040816324
15990,45,services,0.45918367346938777
15991,53,retired,0.5408163265306123
15992,28,admin.,0.2857142857142857
15993,42,admin.,0.42857142857142855
15994,37,admin.,0.37755102040816324
15995,38,blue-collar,0.3877551020408163
15996,44,blue-collar,0.4489795918367347
15997,44,blue-collar,0.4489795918367347
15998,30,unemployed,0.30612244897959184
15999,48,technician,0.4897959183673469
16000,30,services,0.30612244897959184
16001,54,retired,0.5510204081632653
16002,57,housemaid,0.5816326530612245
16003,37,admin.,0.37755102040816324
16004,31,admin.,0.3163265306122449
16005,27,blue-collar,0.2755102040816326
16006,28,technician,0.2857142857142857
16007,38,services,0.3877551020408163
16008,30,admin.,0.30612244897959184
16009,35,admin.,0.35714285714285715
16010,31,blue-collar,0.3163265306122449
16011,39,blue-collar,0.3979591836734694
16012,31,blue-collar,0.3163265306122449
16013,59,housemaid,0.6020408163265306
16014,37,admin.,0.37755102040816324
16015,33,technician,0.336734693877551
16016,27,blue-collar,0.2755102040816326
16017,56,entrepreneur,0.5714285714285714
16018,30,admin.,0.30612244897959184
16019,29,technician,0.29591836734693877
16020,38,self-employed,0.3877551020408163
16021,59,retired,0.6020408163265306
16022,22,blue-collar,0.22448979591836735
16023,33,blue-collar,0.336734693877551
16024,37,admin.,0.37755102040816324
16025,41,services,0.41836734693877553
16026,24,blue-collar,0.24489795918367346
16027,40,management,0.40816326530612246
16028,33,services,0.336734693877551
16029,33,admin.,0.336734693877551
16030,21,services,0.21428571428571427
16031,33,blue-collar,0.336734693877551
16032,46,blue-collar,0.46938775510204084
16033,31,admin.,0.3163265306122449
16034,31,admin.,0.3163265306122449
16035,31,admin.,0.3163265306122449
16036,58,retired,0.5918367346938775
16037,35,blue-collar,0.35714285714285715
16038,35,blue-collar,0.35714285714285715
16039,36,admin.,0.3673469387755102
16040,36,admin.,0.3673469387755102
16041,58,retired,0.5918367346938775
16042,36,admin.,0.3673469387755102
16043,33,blue-collar,0.336734693877551
16044,46,housemaid,0.46938775510204084
16045,33,services,0.336734693877551
16046,27,blue-collar,0.2755102040816326
16047,46,housemaid,0.46938775510204084
16048,27,blue-collar,0.2755102040816326
16049,54,technician,0.5510204081632653
16050,27,admin.,0.2755102040816326
16051,46,housemaid,0.46938775510204084
16052,27,services,0.2755102040816326
16053,23,blue-collar,0.23469387755102042
16054,28,blue-collar,0.2857142857142857
16055,35,blue-collar,0.35714285714285715
16056,35,blue-collar,0.35714285714285715
16057,44,technician,0.4489795918367347
16058,38,blue-collar,0.3877551020408163
16059,39,blue-collar,0.3979591836734694
16060,27,admin.,0.2755102040816326
16061,33,blue-collar,0.336734693877551
16062,30,blue-collar,0.30612244897959184
16063,44,blue-collar,0.4489795918367347
16064,30,admin.,0.30612244897959184
16065,30,admin.,0.30612244897959184
16066,45,services,0.45918367346938777
16067,40,admin.,0.40816326530612246
16068,22,admin.,0.22448979591836735
16069,32,technician,0.32653061224489793
16070,60,retired,0.6122448979591837
16071,59,retired,0.6020408163265306
16072,35,services,0.35714285714285715
16073,59,retired,0.6020408163265306
16074,33,technician,0.336734693877551
16075,40,admin.,0.40816326530612246
16076,37,admin.,0.37755102040816324
16077,59,retired,0.6020408163265306
16078,56,blue-collar,0.5714285714285714
16079,35,services,0.35714285714285715
16080,35,services,0.35714285714285715
16081,35,services,0.35714285714285715
16082,35,services,0.35714285714285715
16083,31,technician,0.3163265306122449
16084,37,services,0.37755102040816324
16085,56,blue-collar,0.5714285714285714
16086,35,services,0.35714285714285715
16087,26,blue-collar,0.2653061224489796
16088,46,blue-collar,0.46938775510204084
16089,26,blue-collar,0.2653061224489796
16090,24,student,0.24489795918367346
16091,38,self-employed,0.3877551020408163
16092,24,blue-collar,0.24489795918367346
16093,30,blue-collar,0.30612244897959184
16094,37,admin.,0.37755102040816324
16095,57,blue-collar,0.5816326530612245
16096,48,blue-collar,0.4897959183673469
16097,24,blue-collar,0.24489795918367346
16098,54,services,0.5510204081632653
16099,38,blue-collar,0.3877551020408163
16100,25,blue-collar,0.25510204081632654
16101,55,admin.,0.5612244897959183
16102,30,admin.,0.30612244897959184
16103,30,admin.,0.30612244897959184
16104,41,blue-collar,0.41836734693877553
16105,37,blue-collar,0.37755102040816324
16106,41,blue-collar,0.41836734693877553
16107,49,admin.,0.5
16108,41,management,0.41836734693877553
16109,23,blue-collar,0.23469387755102042
16110,36,admin.,0.3673469387755102
16111,30,admin.,0.30612244897959184
16112,27,admin.,0.2755102040816326
16113,26,blue-collar,0.2653061224489796
16114,35,blue-collar,0.35714285714285715
16115,38,housemaid,0.3877551020408163
16116,59,retired,0.6020408163265306
16117,32,blue-collar,0.32653061224489793
16118,44,blue-collar,0.4489795918367347
16119,31,admin.,0.3163265306122449
16120,30,admin.,0.30612244897959184
16121,27,unemployed,0.2755102040816326
16122,27,unemployed,0.2755102040816326
16123,27,unemployed,0.2755102040816326
16124,27,unemployed,0.2755102040816326
16125,32,blue-collar,0.32653061224489793
16126,40,management,0.40816326530612246
16127,31,self-employed,0.3163265306122449
16128,39,technician,0.3979591836734694
16129,39,technician,0.3979591836734694
16130,23,blue-collar,0.23469387755102042
16131,56,admin.,0.5714285714285714
16132,29,admin.,0.29591836734693877
16133,35,services,0.35714285714285715
16134,30,admin.,0.30612244897959184
16135,30,management,0.30612244897959184
16136,32,blue-collar,0.32653061224489793
16137,35,services,0.35714285714285715
16138,34,services,0.3469387755102041
16139,29,technician,0.29591836734693877
16140,49,admin.,0.5
16141,26,blue-collar,0.2653061224489796
16142,46,technician,0.46938775510204084
16143,35,admin.,0.35714285714285715
16144,32,admin.,0.32653061224489793
16145,58,retired,0.5918367346938775
16146,49,blue-collar,0.5
16147,58,retired,0.5918367346938775
16148,58,retired,0.5918367346938775
16149,50,blue-collar,0.5102040816326531
16150,36,services,0.3673469387755102
16151,58,retired,0.5918367346938775
16152,58,retired,0.5918367346938775
16153,45,services,0.45918367346938777
16154,26,blue-collar,0.2653061224489796
16155,31,technician,0.3163265306122449
16156,35,blue-collar,0.35714285714285715
16157,26,admin.,0.2653061224489796
16158,35,admin.,0.35714285714285715
16159,40,blue-collar,0.40816326530612246
16160,28,technician,0.2857142857142857
16161,46,self-employed,0.46938775510204084
16162,55,entrepreneur,0.5612244897959183
16163,25,blue-collar,0.25510204081632654
16164,53,technician,0.5408163265306123
16165,35,services,0.35714285714285715
16166,49,admin.,0.5
16167,22,services,0.22448979591836735
16168,48,entrepreneur,0.4897959183673469
16169,56,retired,0.5714285714285714
16170,39,blue-collar,0.3979591836734694
16171,31,self-employed,0.3163265306122449
16172,31,self-employed,0.3163265306122449
16173,45,entrepreneur,0.45918367346938777
16174,35,blue-collar,0.35714285714285715
16175,37,admin.,0.37755102040816324
16176,33,technician,0.336734693877551
16177,49,admin.,0.5
16178,27,blue-collar,0.2755102040816326
16179,36,admin.,0.3673469387755102
16180,42,entrepreneur,0.42857142857142855
16181,36,admin.,0.3673469387755102
16182,34,services,0.3469387755102041
16183,27,blue-collar,0.2755102040816326
16184,57,management,0.5816326530612245
16185,57,management,0.5816326530612245
16186,49,unemployed,0.5
16187,51,entrepreneur,0.5204081632653061
16188,28,technician,0.2857142857142857
16189,44,admin.,0.4489795918367347
16190,41,blue-collar,0.41836734693877553
16191,52,retired,0.5306122448979592
16192,45,entrepreneur,0.45918367346938777
16193,33,technician,0.336734693877551
16194,30,admin.,0.30612244897959184
16195,48,blue-collar,0.4897959183673469
16196,36,admin.,0.3673469387755102
16197,31,self-employed,0.3163265306122449
16198,29,blue-collar,0.29591836734693877
16199,48,blue-collar,0.4897959183673469
16200,28,technician,0.2857142857142857
16201,58,retired,0.5918367346938775
16202,45,services,0.45918367346938777
16203,49,unemployed,0.5
16204,28,admin.,0.2857142857142857
16205,40,blue-collar,0.40816326530612246
16206,50,entrepreneur,0.5102040816326531
16207,46,unemployed,0.46938775510204084
16208,44,technician,0.4489795918367347
16209,27,admin.,0.2755102040816326
16210,31,blue-collar,0.3163265306122449
16211,35,admin.,0.35714285714285715
16212,53,admin.,0.5408163265306123
16213,39,blue-collar,0.3979591836734694
16214,33,blue-collar,0.336734693877551
16215,35,blue-collar,0.35714285714285715
16216,31,admin.,0.3163265306122449
16217,51,housemaid,0.5204081632653061
16218,38,housemaid,0.3877551020408163
16219,48,technician,0.4897959183673469
16220,41,blue-collar,0.41836734693877553
16221,27,admin.,0.2755102040816326
16222,27,admin.,0.2755102040816326
16223,27,admin.,0.2755102040816326
16224,27,admin.,0.2755102040816326
16225,27,admin.,0.2755102040816326
16226,27,admin.,0.2755102040816326
16227,37,student,0.37755102040816324
16228,28,technician,0.2857142857142857
16229,35,admin.,0.35714285714285715
16230,28,technician,0.2857142857142857
16231,40,management,0.40816326530612246
16232,42,entrepreneur,0.42857142857142855
16233,41,blue-collar,0.41836734693877553
16234,33,technician,0.336734693877551
16235,26,services,0.2653061224489796
16236,26,blue-collar,0.2653061224489796
16237,24,admin.,0.24489795918367346
16238,30,admin.,0.30612244897959184
16239,27,blue-collar,0.2755102040816326
16240,43,services,0.4387755102040816
16241,30,admin.,0.30612244897959184
16242,49,services,0.5
16243,49,admin.,0.5
16244,51,housemaid,0.5204081632653061
16245,40,blue-collar,0.40816326530612246
16246,43,entrepreneur,0.4387755102040816
16247,43,entrepreneur,0.4387755102040816
16248,27,services,0.2755102040816326
16249,38,blue-collar,0.3877551020408163
16250,31,blue-collar,0.3163265306122449
16251,31,blue-collar,0.3163265306122449
16252,23,blue-collar,0.23469387755102042
16253,25,services,0.25510204081632654
16254,33,blue-collar,0.336734693877551
16255,36,admin.,0.3673469387755102
16256,58,retired,0.5918367346938775
16257,29,management,0.29591836734693877
16258,54,retired,0.5510204081632653
16259,53,management,0.5408163265306123
16260,41,management,0.41836734693877553
16261,48,housemaid,0.4897959183673469
16262,30,admin.,0.30612244897959184
16263,50,blue-collar,0.5102040816326531
16264,27,technician,0.2755102040816326
16265,24,blue-collar,0.24489795918367346
16266,37,blue-collar,0.37755102040816324
16267,27,admin.,0.2755102040816326
16268,32,blue-collar,0.32653061224489793
16269,60,housemaid,0.6122448979591837
16270,35,technician,0.35714285714285715
16271,49,admin.,0.5
16272,43,services,0.4387755102040816
16273,33,services,0.336734693877551
16274,37,services,0.37755102040816324
16275,28,technician,0.2857142857142857
16276,48,entrepreneur,0.4897959183673469
16277,38,self-employed,0.3877551020408163
16278,27,admin.,0.2755102040816326
16279,27,blue-collar,0.2755102040816326
16280,34,blue-collar,0.3469387755102041
16281,34,blue-collar,0.3469387755102041
16282,38,blue-collar,0.3877551020408163
16283,44,blue-collar,0.4489795918367347
16284,58,retired,0.5918367346938775
16285,54,technician,0.5510204081632653
16286,56,retired,0.5714285714285714
16287,23,services,0.23469387755102042
16288,41,blue-collar,0.41836734693877553
16289,57,management,0.5816326530612245
16290,47,blue-collar,0.47959183673469385
16291,28,blue-collar,0.2857142857142857
16292,33,blue-collar,0.336734693877551
16293,41,services,0.41836734693877553
16294,51,blue-collar,0.5204081632653061
16295,48,entrepreneur,0.4897959183673469
16296,29,blue-collar,0.29591836734693877
16297,29,self-employed,0.29591836734693877
16298,24,blue-collar,0.24489795918367346
16299,33,services,0.336734693877551
16300,20,services,0.20408163265306123
16301,24,blue-collar,0.24489795918367346
16302,38,blue-collar,0.3877551020408163
16303,40,management,0.40816326530612246
16304,44,unknown,0.4489795918367347
16305,36,management,0.3673469387755102
16306,34,blue-collar,0.3469387755102041
16307,27,admin.,0.2755102040816326
